,Address,CommandResponse,ControlMode,ControlScheme,CRC,DataLength,FunctionCode,InvalidDataLength,InvalidFunctionCode,PIDCycleTime,PIDDeadband,PIDGain,PIDRate,PIDReset,PipelinePSI,PumpState,SetPoint,SolenoidState,TimeInterval,deltaPIDCycleTime,deltaPIDDeadband,deltaPIDGain,deltaPIDRate,deltaPIDReset,deltaPipelinePSI,deltaSetPoint, Label
209,4,0,0,0,3533,19,3,1,1,0,0,0,0,0,0.20689654,0,0,0,567,0,0,0,0,0,0.20689654,0,2
210,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,759,0,0,0,0,0,-0.20689654,0,2
211,4,0,0,0,3438,19,3,1,1,0,0,0,0,0,0.19540231,0,0,0,600,0,0,0,0,0,0.19540231,0,2
212,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,656,0,0,0,0,0,-0.19540231,0,2
213,4,0,0,0,3431,19,3,1,1,0,0,0,0,0,0.18390805,0,0,0,678,0,0,0,0,0,0.18390805,0,2
214,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,674,0,0,0,0,0,-0.18390805,0,2
215,4,0,0,0,3534,19,3,1,1,0,0,0,0,0,0.20689654,0,0,0,564,0,0,0,0,0,0.20689654,0,2
216,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,684,0,0,0,0,0,-0.20689654,0,2
217,4,0,0,0,3431,19,3,1,1,0,0,0,0,0,0.18390805,0,0,0,564,0,0,0,0,0,0.18390805,0,2
218,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,655,0,0,0,0,0,-0.18390805,0,2
219,4,0,0,0,3438,19,3,1,1,0,0,0,0,0,0.19540231,0,0,0,631,0,0,0,0,0,0.19540231,0,2
220,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,648,0,0,0,0,0,-0.19540231,0,2
221,4,0,0,0,3541,19,3,1,1,0,0,0,0,0,0.21839081,0,0,0,528,0,0,0,0,0,0.21839081,0,2
222,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,648,0,0,0,0,0,-0.21839081,0,2
223,4,0,0,0,3441,19,3,1,1,0,0,0,0,0,0.19540231,0,0,0,603,0,0,0,0,0,0.19540231,0,2
224,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,795,0,0,0,0,0,-0.19540231,0,2
225,4,0,0,0,3438,19,3,1,1,0,0,0,0,0,0.19540231,0,0,0,604,0,0,0,0,0,0.19540231,0,2
226,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,642,0,0,0,0,0,-0.19540231,0,2
227,4,0,0,0,3433,19,3,1,1,0,0,0,0,0,0.18390805,0,0,0,640,0,0,0,0,0,0.18390805,0,2
228,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,656,0,0,0,0,0,-0.18390805,0,2
229,4,0,0,0,3541,19,3,1,1,0,0,0,0,0,0.21839081,0,0,0,595,0,0,0,0,0,0.21839081,0,2
230,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,759,0,0,0,0,0,-0.21839081,0,2
231,4,0,0,0,3438,19,3,1,1,0,0,0,0,0,0.19540231,0,0,0,599,0,0,0,0,0,0.19540231,0,2
232,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,687,0,0,0,0,0,-0.19540231,0,2
233,4,0,0,0,3432,19,3,1,1,0,0,0,0,0,0.18390805,0,0,0,711,0,0,0,0,0,0.18390805,0,2
234,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,657,0,0,0,0,0,-0.18390805,0,2
235,4,0,0,0,3633,19,3,1,1,0,0,0,0,0,0.22988506,0,0,0,639,0,0,0,0,0,0.22988506,0,2
236,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,674,0,0,0,0,0,-0.22988506,0,2
237,4,0,0,0,3438,19,3,1,1,0,0,0,0,0,0.19540231,0,0,0,528,0,0,0,0,0,0.19540231,0,2
238,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,798,0,0,0,0,0,-0.19540231,0,2
239,4,0,0,0,3534,19,3,1,1,0,0,0,0,0,0.20689654,0,0,0,639,0,0,0,0,0,0.20689654,0,2
240,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,657,0,0,0,0,0,-0.20689654,0,2
241,4,0,0,0,3542,19,3,1,1,0,0,0,0,0,0.21839081,0,0,0,676,0,0,0,0,0,0.21839081,0,2
242,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,675,0,0,0,0,0,-0.21839081,0,2
243,4,0,0,0,3438,19,3,1,1,0,0,0,0,0,0.19540231,0,0,0,529,0,0,0,0,0,0.19540231,0,2
244,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,758,0,0,0,0,0,-0.19540231,0,2
245,4,0,0,0,3533,19,3,1,1,0,0,0,0,0,0.20689654,0,0,0,538,0,0,0,0,0,0.20689654,0,2
246,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,639,0,0,0,0,0,-0.20689654,0,2
247,4,0,0,0,3532,19,3,1,1,0,0,0,0,0,0.20689654,0,0,0,752,0,0,0,0,0,0.20689654,0,2
248,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,647,0,0,0,0,0,-0.20689654,0,2
249,4,0,0,0,3534,19,3,1,1,0,0,0,0,0,0.20689654,0,0,0,605,0,0,0,0,0,0.20689654,0,2
250,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,651,0,0,0,0,0,-0.20689654,0,2
251,4,0,0,0,3542,19,3,1,1,0,0,0,0,0,0.21839081,0,0,0,529,0,0,0,0,0,0.21839081,0,2
252,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,674,0,0,0,0,0,-0.21839081,0,2
253,4,0,0,0,3439,19,3,1,1,0,0,0,0,0,0.19540231,0,0,0,528,0,0,0,0,0,0.19540231,0,2
254,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,656,0,0,0,0,0,-0.19540231,0,2
255,4,0,0,0,3438,19,3,1,1,0,0,0,0,0,0.19540231,0,0,0,715,0,0,0,0,0,0.19540231,0,2
256,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,638,0,0,0,0,0,-0.19540231,0,2
257,4,0,0,0,3541,19,3,1,1,0,0,0,0,0,0.21839081,0,0,0,601,0,0,0,0,0,0.21839081,0,2
258,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,686,0,0,0,0,0,-0.21839081,0,2
259,4,0,0,0,3533,19,3,1,1,0,0,0,0,0,0.20689654,0,0,0,574,0,0,0,0,0,0.20689654,0,2
260,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,758,0,0,0,0,0,-0.20689654,0,2
261,4,0,0,0,3533,19,3,1,1,0,0,0,0,0,0.20689654,0,0,0,715,0,0,0,0,0,0.20689654,0,2
262,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,674,0,0,0,0,0,-0.20689654,0,2
263,4,0,0,0,3533,19,3,1,1,0,0,0,0,0,0.20689654,0,0,0,641,0,0,0,0,0,0.20689654,0,2
264,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,682,0,0,0,0,0,-0.20689654,0,2
265,4,0,0,0,3439,19,3,1,1,0,0,0,0,0,0.19540231,0,0,0,603,0,0,0,0,0,0.19540231,0,2
266,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,758,0,0,0,0,0,-0.19540231,0,2
267,4,0,0,0,3533,19,3,1,1,0,0,0,0,0,0.20689654,0,0,0,753,0,0,0,0,0,0.20689654,0,2
268,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,656,0,0,0,0,0,-0.20689654,0,2
269,4,0,0,0,3533,19,3,1,1,0,0,0,0,0,0.20689654,0,0,0,556,0,0,0,0,0,0.20689654,0,2
270,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,757,0,0,0,0,0,-0.20689654,0,2
271,4,0,0,0,3438,19,3,1,1,0,0,0,0,0,0.19540231,0,0,0,604,0,0,0,0,0,0.19540231,0,2
272,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,759,0,0,0,0,0,-0.19540231,0,2
273,4,0,0,0,3541,19,3,1,1,0,0,0,0,0,0.21839081,0,0,0,711,0,0,0,0,0,0.21839081,0,2
274,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,687,0,0,0,0,0,-0.21839081,0,2
275,4,0,0,0,3539,19,3,1,1,0,0,0,0,0,0.21839081,0,0,0,574,0,0,0,0,0,0.21839081,0,2
276,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,794,0,0,0,0,0,-0.21839081,0,2
277,4,0,0,0,3633,19,3,1,1,0,0,0,0,0,0.22988506,0,0,0,529,0,0,0,0,0,0.22988506,0,2
278,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,675,0,0,0,0,0,-0.22988506,0,2
279,4,0,0,0,3532,19,3,1,1,0,0,0,0,0,0.20689654,0,0,0,640,0,0,0,0,0,0.20689654,0,2
280,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,657,0,0,0,0,0,-0.20689654,0,2
281,4,0,0,0,3534,19,3,1,1,0,0,0,0,0,0.20689654,0,0,0,595,0,0,0,0,0,0.20689654,0,2
282,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,683,0,0,0,0,0,-0.20689654,0,2
283,4,0,0,0,3439,19,3,1,1,0,0,0,0,0,0.19540231,0,0,0,604,0,0,0,0,0,0.19540231,0,2
284,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,794,0,0,0,0,0,-0.19540231,0,2
285,4,0,0,0,3533,19,3,1,1,0,0,0,0,0,0.20689654,0,0,0,716,0,0,0,0,0,0.20689654,0,2
286,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,682,0,0,0,0,0,-0.20689654,0,2
287,4,0,0,0,3533,19,3,1,1,0,0,0,0,0,0.20689654,0,0,0,613,0,0,0,0,0,0.20689654,0,2
288,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,674,0,0,0,0,0,-0.20689654,0,2
289,4,0,0,0,3632,19,3,1,1,0,0,0,0,0,0.22988506,0,0,0,604,0,0,0,0,0,0.22988506,0,2
290,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,755,0,0,0,0,0,-0.22988506,0,2
291,4,0,0,0,3441,19,3,1,1,0,0,0,0,0,0.19540231,0,0,0,604,0,0,0,0,0,0.19540231,0,2
292,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,656,0,0,0,0,0,-0.19540231,0,2
293,4,0,0,0,3534,19,3,1,1,0,0,0,0,0,0.20689654,0,0,0,675,0,0,0,0,0,0.20689654,0,2
294,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,678,0,0,0,0,0,-0.20689654,0,2
295,4,0,0,0,3539,19,3,1,1,0,0,0,0,0,0.21839081,0,0,0,563,0,0,0,0,0,0.21839081,0,2
296,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,684,0,0,0,0,0,-0.21839081,0,2
297,4,0,0,0,3533,19,3,1,1,0,0,0,0,0,0.20689654,0,0,0,538,0,0,0,0,0,0.20689654,0,2
298,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,638,0,0,0,0,0,-0.20689654,0,2
299,4,0,0,0,3432,19,3,1,1,0,0,0,0,0,0.18390805,0,0,0,564,0,0,0,0,0,0.18390805,0,2
300,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,647,0,0,0,0,0,-0.18390805,0,2
301,4,0,0,0,3632,19,3,1,1,0,0,0,0,0,0.22988506,0,0,0,639,0,0,0,0,0,0.22988506,0,2
302,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,657,0,0,0,0,0,-0.22988506,0,2
303,4,0,0,0,3438,19,3,1,1,0,0,0,0,0,0.19540231,0,0,0,591,0,0,0,0,0,0.19540231,0,2
304,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,798,0,0,0,0,0,-0.19540231,0,2
305,4,0,0,0,3533,19,3,1,1,0,0,0,0,0,0.20689654,0,0,0,529,0,0,0,0,0,0.20689654,0,2
306,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,683,0,0,0,0,0,-0.20689654,0,2
307,4,0,0,0,3534,19,3,1,1,0,0,0,0,0,0.20689654,0,0,0,715,0,0,0,0,0,0.20689654,0,2
308,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,656,0,0,0,0,0,-0.20689654,0,2
309,4,0,0,0,3439,19,3,1,1,0,0,0,0,0,0.19540231,0,0,0,556,0,0,0,0,0,0.19540231,0,2
310,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,758,0,0,0,0,0,-0.19540231,0,2
311,4,0,0,0,3632,19,3,1,1,0,0,0,0,0,0.22988506,0,0,0,601,0,0,0,0,0,0.22988506,0,2
312,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,686,0,0,0,0,0,-0.22988506,0,2
313,4,0,0,0,3532,19,3,1,1,0,0,0,0,0,0.20689654,0,0,0,713,0,0,0,0,0,0.20689654,0,2
314,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,656,0,0,0,0,0,-0.20689654,0,2
315,4,0,0,0,3632,19,3,1,1,0,0,0,0,0,0.22988506,0,0,0,631,0,0,0,0,0,0.22988506,0,2
316,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,683,0,0,0,0,0,-0.22988506,0,2
317,4,0,0,0,3541,19,3,1,1,0,0,0,0,0,0.21839081,0,0,0,530,0,0,0,0,0,0.21839081,0,2
318,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,799,0,0,0,0,0,-0.21839081,0,2
319,4,0,0,0,3532,19,3,1,1,0,0,0,0,0,0.20689654,0,0,0,752,0,0,0,0,0,0.20689654,0,2
320,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,656,0,0,0,0,0,-0.20689654,0,2
321,4,0,0,0,3539,19,3,1,1,0,0,0,0,0,0.21839081,0,0,0,592,0,0,0,0,0,0.21839081,0,2
322,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,648,0,0,0,0,0,-0.21839081,0,2
323,4,0,0,0,3534,19,3,1,1,0,0,0,0,0,0.20689654,0,0,0,527,0,0,0,0,0,0.20689654,0,2
324,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,795,0,0,0,0,0,-0.20689654,0,2
325,4,0,0,0,3541,19,3,1,1,0,0,0,0,0,0.21839081,0,0,0,577,0,0,0,0,0,0.21839081,0,2
326,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,673,0,0,0,0,0,-0.21839081,0,2
327,4,0,0,0,3632,19,3,1,1,0,0,0,0,0,0.22988506,0,0,0,676,0,0,0,0,0,0.22988506,0,2
328,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,683,0,0,0,0,0,-0.22988506,0,2
329,4,0,0,0,3533,19,3,1,1,0,0,0,0,0,0.20689654,0,0,0,529,0,0,0,0,0,0.20689654,0,2
330,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,655,0,0,0,0,0,-0.20689654,0,2
331,4,0,0,0,3439,19,3,1,1,0,0,0,0,0,0.19540231,0,0,0,528,0,0,0,0,0,0.19540231,0,2
332,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,674,0,0,0,0,0,-0.19540231,0,2
333,4,0,0,0,3534,19,3,1,1,0,0,0,0,0,0.20689654,0,0,0,604,0,0,0,0,0,0.20689654,0,2
334,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,655,0,0,0,0,0,-0.20689654,0,2
335,4,0,0,0,3439,19,3,1,1,0,0,0,0,0,0.19540231,0,0,0,667,0,0,0,0,0,0.19540231,0,2
336,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,648,0,0,0,0,0,-0.19540231,0,2
337,4,0,0,0,3542,19,3,1,1,0,0,0,0,0,0.21839081,0,0,0,528,0,0,0,0,0,0.21839081,0,2
338,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,758,0,0,0,0,0,-0.21839081,0,2
339,4,0,0,0,3432,19,3,1,1,0,0,0,0,0,0.18390805,0,0,0,537,0,0,0,0,0,0.18390805,0,2
340,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,758,0,0,0,0,0,-0.18390805,0,2
341,4,0,0,0,3438,19,3,1,1,0,0,0,0,0,0.19540231,0,0,0,715,0,0,0,0,0,0.19540231,0,2
342,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,674,0,0,0,0,0,-0.19540231,0,2
343,4,0,0,0,3533,19,3,1,1,0,0,0,0,0,0.20689654,0,0,0,640,0,0,0,0,0,0.20689654,0,2
344,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,683,0,0,0,0,0,-0.20689654,0,2
345,4,0,0,0,3541,19,3,1,1,0,0,0,0,0,0.21839081,0,0,0,605,0,0,0,0,0,0.21839081,0,2
346,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,692,0,0,0,0,0,-0.21839081,0,2
347,4,0,0,0,3532,19,3,1,1,0,0,0,0,0,0.20689654,0,0,0,631,0,0,0,0,0,0.20689654,0,2
348,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,683,0,0,0,0,0,-0.20689654,0,2
349,4,0,0,0,3439,19,3,1,1,0,0,0,0,0,0.19540231,0,0,0,647,0,0,0,0,0,0.19540231,0,2
350,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,675,0,0,0,0,0,-0.19540231,0,2
351,4,0,0,0,3632,19,3,1,1,0,0,0,0,0,0.22988506,0,0,0,603,0,0,0,0,0,0.22988506,0,2
352,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,768,0,0,0,0,0,-0.22988506,0,2
353,4,0,0,0,3632,19,3,1,1,0,0,0,0,0,0.22988506,0,0,0,554,0,0,0,0,0,0.22988506,0,2
354,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,647,0,0,0,0,0,-0.22988506,0,2
355,4,0,0,0,3439,19,3,1,1,0,0,0,0,0,0.19540231,0,0,0,714,0,0,0,0,0,0.19540231,0,2
356,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,684,0,0,0,0,0,-0.19540231,0,2
357,4,0,0,0,3533,19,3,1,1,0,0,0,0,0,0.20689654,0,0,0,604,0,0,0,0,0,0.20689654,0,2
358,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,729,0,0,0,0,0,-0.20689654,0,2
359,4,0,0,0,3533,19,3,1,1,0,0,0,0,0,0.20689654,0,0,0,559,0,0,0,0,0,0.20689654,0,2
360,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,644,0,0,0,0,0,-0.20689654,0,2
361,4,0,0,0,3539,19,3,1,1,0,0,0,0,0,0.21839081,0,0,0,640,0,0,0,0,0,0.21839081,0,2
362,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,621,0,0,0,0,0,-0.21839081,0,2
363,4,0,0,0,3534,19,3,1,1,0,0,0,0,0,0.20689654,0,0,0,555,0,0,0,0,0,0.20689654,0,2
364,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,683,0,0,0,0,0,-0.20689654,0,2
365,4,0,0,0,3533,19,3,1,1,0,0,0,0,0,0.20689654,0,0,0,568,0,0,0,0,0,0.20689654,0,2
366,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,795,0,0,0,0,0,-0.20689654,0,2
367,4,0,0,0,3541,19,3,1,1,0,0,0,0,0,0.21839081,0,0,0,605,0,0,0,0,0,0.21839081,0,2
368,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,657,0,0,0,0,0,-0.21839081,0,2
369,4,0,0,0,3641,19,3,1,1,0,0,0,0,0,0.24137929999999996,0,0,0,666,0,0,0,0,0,0.24137929999999996,0,2
370,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,647,0,0,0,0,0,-0.24137929999999996,0,2
371,4,0,0,0,3633,19,3,1,1,0,0,0,0,0,0.22988506,0,0,0,564,0,0,0,0,0,0.22988506,0,2
372,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,759,0,0,0,0,0,-0.22988506,0,2
373,4,0,0,0,3532,19,3,1,1,0,0,0,0,0,0.20689654,0,0,0,574,0,0,0,0,0,0.20689654,0,2
374,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,674,0,0,0,0,0,-0.20689654,0,2
375,4,0,0,0,3439,19,3,1,1,0,0,0,0,0,0.19540231,0,0,0,644,0,0,0,0,0,0.19540231,0,2
376,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,643,0,0,0,0,0,-0.19540231,0,2
377,4,0,0,0,3632,19,3,1,1,0,0,0,0,0,0.22988506,0,0,0,717,0,0,0,0,0,0.22988506,0,2
378,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,795,0,0,0,0,0,-0.22988506,0,2
379,4,0,0,0,3541,19,3,1,1,0,0,0,0,0,0.21839081,0,0,0,539,0,0,0,0,0,0.21839081,0,2
380,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,676,0,0,0,0,0,-0.21839081,0,2
381,4,0,0,0,3541,19,3,1,1,0,0,0,0,0,0.21839081,0,0,0,529,0,0,0,0,0,0.21839081,0,2
382,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,683,0,0,0,0,0,-0.21839081,0,2
383,4,0,0,0,3541,19,3,1,1,0,0,0,0,0,0.21839081,0,0,0,751,0,0,0,0,0,0.21839081,0,2
384,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,683,0,0,0,0,0,-0.21839081,0,2
385,4,0,0,0,3532,19,3,1,1,0,0,0,0,0,0.20689654,0,0,0,574,0,0,0,0,0,0.20689654,0,2
386,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,678,0,0,0,0,0,-0.20689654,0,2
387,4,0,0,0,3439,19,3,1,1,0,0,0,0,0,0.19540231,0,0,0,564,0,0,0,0,0,0.19540231,0,2
388,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,682,0,0,0,0,0,-0.19540231,0,2
389,4,0,0,0,3534,19,3,1,1,0,0,0,0,0,0.20689654,0,0,0,751,0,0,0,0,0,0.20689654,0,2
390,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,656,0,0,0,0,0,-0.20689654,0,2
391,4,0,0,0,3541,19,3,1,1,0,0,0,0,0,0.21839081,0,0,0,529,0,0,0,0,0,0.21839081,0,2
392,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,674,0,0,0,0,0,-0.21839081,0,2
393,4,0,0,0,3533,19,3,1,1,0,0,0,0,0,0.20689654,0,0,0,529,0,0,0,0,0,0.20689654,0,2
394,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,733,0,0,0,0,0,-0.20689654,0,2
395,4,0,0,0,3632,19,3,1,1,0,0,0,0,0,0.22988506,0,0,0,527,0,0,0,0,0,0.22988506,0,2
396,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,636,0,0,0,0,0,-0.22988506,0,2
397,4,0,0,0,3439,19,3,1,1,0,0,0,0,0,0.19540231,0,0,0,639,0,0,0,0,0,0.19540231,0,2
398,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,657,0,0,0,0,0,-0.19540231,0,2
399,4,0,0,0,3533,19,3,1,1,0,0,0,0,0,0.20689654,0,0,0,595,0,0,0,0,0,0.20689654,0,2
400,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,684,0,0,0,0,0,-0.20689654,0,2
401,4,0,0,0,3542,19,3,1,1,0,0,0,0,0,0.21839081,0,0,0,529,0,0,0,0,0,0.21839081,0,2
402,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,794,0,0,0,0,0,-0.21839081,0,2
403,4,0,0,0,3541,19,3,1,1,0,0,0,0,0,0.21839081,0,0,0,577,0,0,0,0,0,0.21839081,0,2
404,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,675,0,0,0,0,0,-0.21839081,0,2
405,4,0,0,0,3638,19,3,1,1,0,0,0,0,0,0.24137929999999996,0,0,0,715,0,0,0,0,0,0.24137929999999996,0,2
406,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,684,0,0,0,0,0,-0.24137929999999996,0,2
407,4,0,0,0,3542,19,3,1,1,0,0,0,0,0,0.21839081,0,0,0,604,0,0,0,0,0,0.21839081,0,2
408,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,794,0,0,0,0,0,-0.21839081,0,2
409,4,0,0,0,3632,19,3,1,1,0,0,0,0,0,0.22988506,0,0,0,538,0,0,0,0,0,0.22988506,0,2
410,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,639,0,0,0,0,0,-0.22988506,0,2
411,4,0,0,0,3542,19,3,1,1,0,0,0,0,0,0.21839081,0,0,0,640,0,0,0,0,0,0.21839081,0,2
412,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,682,0,0,0,0,0,-0.21839081,0,2
413,4,0,0,0,3541,19,3,1,1,0,0,0,0,0,0.21839081,0,0,0,529,0,0,0,0,0,0.21839081,0,2
414,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,657,0,0,0,0,0,-0.21839081,0,2
415,4,0,0,0,3532,19,3,1,1,0,0,0,0,0,0.20689654,0,0,0,528,0,0,0,0,0,0.20689654,0,2
416,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,745,0,0,0,0,0,-0.20689654,0,2
417,4,0,0,0,3632,19,3,1,1,0,0,0,0,0,0.22988506,0,0,0,529,0,0,0,0,0,0.22988506,0,2
418,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,656,0,0,0,0,0,-0.22988506,0,2
419,4,0,0,0,3439,19,3,1,1,0,0,0,0,0,0.19540231,0,0,0,671,0,0,0,0,0,0.19540231,0,2
420,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,643,0,0,0,0,0,-0.19540231,0,2
421,4,0,0,0,3533,19,3,1,1,0,0,0,0,0,0.20689654,0,0,0,605,0,0,0,0,0,0.20689654,0,2
