,Address,CommandResponse,ControlMode,ControlScheme,CRC,DataLength,FunctionCode,InvalidDataLength,InvalidFunctionCode,PIDCycleTime,PIDDeadband,PIDGain,PIDRate,PIDReset,PipelinePSI,PumpState,SetPoint,SolenoidState,TimeInterval,deltaPIDCycleTime,deltaPIDDeadband,deltaPIDGain,deltaPIDRate,deltaPIDReset,deltaPipelinePSI,deltaSetPoint
1793,4,0,0,0,4335,19,3,1,1,0,0,0,0,0,19.781609,1,0,0,528,0,0,0,0,0,19.781609,0
17250,4,0,0,0,3342,19,3,1,1,0,0,0,0,0,9.620689,1,0,1,657,0,0,0,0,0,9.620689,0
16528,4,0,0,0,3934,19,3,1,1,0,0,0,0,0,9.862069,1,0,1,569,0,0,0,0,0,9.862069,0
18024,4,0,0,0,4341,19,3,1,1,0,0,0,0,0,0.09195402,0,0,0,641,0,0,0,0,0,0.09195402,0
1868,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,634,0,0,0,0,0,-19.781609,0
26253,4,0,0,0,3739,19,3,1,1,0,0,0,0,0,10.678161,1,0,1,598,0,0,0,0,0,10.678161,0
26519,4,0,0,0,4433,19,3,1,1,0,0,0,0,0,10.160919,1,0,0,613,0,0,0,0,0,10.160919,0
6188,4,0,0,0,3438,19,3,1,1,0,0,0,0,0,0.19540231,0,0,0,528,0,0,0,0,0,0.19540231,0
28829,4,0,0,0,4333,19,3,1,1,0,0,0,0,0,9.079999999999999e-41,1,0,0,2957,0,0,0,0,0,0.0,0
29185,4,0,0,0,4543,19,3,1,1,0,0,0,0,0,20.25,1,0,0,433,0,0,0,0,0,-0.25,0
28554,4,0,0,0,3542,19,3,1,1,0,0,0,0,0,-22200000.0,1,0,0,437,0,0,0,0,0,0.0,0
2622,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,725,0,0,0,0,0,-9.333333,0
13025,4,0,0,0,3638,19,3,1,1,0,0,0,0,0,14.793104000000001,1,0,0,652,0,0,0,0,0,14.793104000000001,0
7785,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,679,0,0,0,0,0,-17.908045,0
21057,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,664,0,0,0,0,0,-9.586205999999999,0
21709,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,629,0,0,0,0,0,-10.563219,0
28693,4,0,0,0,4545,19,3,1,1,0,0,0,0,0,20.0,1,0,0,2028,0,0,0,0,0,0.0,0
5424,4,0,0,0,3730,19,3,1,1,0,0,0,0,0,9.954022,1,0,1,695,0,0,0,0,0,9.954022,0
13231,4,0,0,0,3644,19,3,1,1,0,0,0,0,0,14.022988,1,0,0,738,0,0,0,0,0,14.022988,0
21816,4,0,0,0,3439,19,3,1,1,0,0,0,0,0,10.643678,1,0,1,643,0,0,0,0,0,10.643678,0
21643,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,668,0,0,0,0,0,-10.149425500000001,0
21429,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,761,0,0,0,0,0,-10.21839,0
12588,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,761,0,0,0,0,0,-13.413793,0
27500,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,660,0,0,0,0,0,-9.597700999999999,0
25219,4,0,0,0,3731,19,3,1,1,0,0,0,0,0,0.057471264,0,0,0,669,0,0,0,0,0,0.057471264,0
10591,4,0,0,0,3342,19,3,1,1,0,0,0,0,0,10.988506,1,0,1,579,0,0,0,0,0,10.988506,0
17071,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,634,0,0,0,0,0,-10.379311,0
20525,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,790,0,0,0,0,0,-10.735633,0
16396,4,0,0,0,3934,19,3,1,1,0,0,0,0,0,15.298851,1,0,0,527,0,0,0,0,0,15.298851,0
15513,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,701,0,0,0,0,0,-10.839081,0
16947,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,632,0,0,0,0,0,-9.540230000000001,0
12557,4,0,0,0,4239,19,3,1,1,0,0,0,0,0,9.609196,1,0,0,585,0,0,0,0,0,9.609196,0
21353,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,694,0,0,0,0,0,-11.022988,0
24786,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,644,0,0,0,0,0,-0.12643678,0
21134,4,0,0,0,3443,19,3,1,1,0,0,0,0,0,9.574713000000001,1,0,1,610,0,0,0,0,0,9.574713000000001,0
27422,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,635,0,0,0,0,0,-10.632184,0
27428,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,669,0,0,0,0,0,-9.425286999999999,0
16759,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,666,0,0,0,0,0,-9.655172,0
27388,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,745,0,0,0,0,0,-9.425286999999999,0
23531,4,0,0,0,4532,19,3,1,1,0,0,0,0,0,9.977012,1,0,1,608,0,0,0,0,0,9.977012,0
6764,4,0,0,0,3432,19,3,1,1,0,0,0,0,0,0.18390805,0,0,0,538,0,0,0,0,0,0.18390805,0
19459,4,0,0,0,4144,19,3,1,1,0,0,0,0,0,9.643678999999999,1,0,1,556,0,0,0,0,0,9.643678999999999,0
24405,4,0,0,0,4543,19,3,1,1,0,0,0,0,0,9.804598,1,0,1,653,0,0,0,0,0,9.804598,0
6694,4,0,0,0,3542,19,3,1,1,0,0,0,0,0,0.21839081,0,0,0,565,0,0,0,0,0,0.21839081,0
24591,4,0,0,0,3942,19,3,1,1,0,0,0,0,0,11.057471000000001,1,0,1,579,0,0,0,0,0,11.057471000000001,0
15589,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,659,0,0,0,0,0,-9.195402,0
27193,4,0,0,0,4633,19,3,1,1,0,0,0,0,0,10.70115,1,0,1,597,0,0,0,0,0,10.70115,0
6779,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,795,0,0,0,0,0,-0.21839081,0
19734,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,666,0,0,0,0,0,-9.747127,0
26516,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,673,0,0,0,0,0,-9.632184,0
11473,4,0,0,0,3839,19,3,1,1,0,0,0,0,0,10.804598,1,0,1,567,0,0,0,0,0,10.804598,0
8297,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,703,0,0,0,0,0,-19.080460000000002,0
17208,4,0,0,0,3538,19,3,1,1,0,0,0,0,0,10.0,1,0,1,640,0,0,0,0,0,10.0,0
2241,4,0,0,0,3937,19,3,1,1,0,0,0,0,0,19.459770000000002,1,0,0,734,0,0,0,0,0,19.459770000000002,0
22122,4,0,0,0,3142,19,3,1,1,0,0,0,0,0,9.540230000000001,1,0,1,520,0,0,0,0,0,9.540230000000001,0
21258,4,0,0,0,4436,19,3,1,1,0,0,0,0,0,9.551724,1,0,1,573,0,0,0,0,0,9.551724,0
19163,4,0,0,0,4332,19,3,1,1,0,0,0,0,0,9.597700999999999,1,0,1,644,0,0,0,0,0,9.597700999999999,0
22738,4,0,0,0,4438,19,3,1,1,0,0,0,0,0,9.551724,1,0,1,559,0,0,0,0,0,9.551724,0
5448,4,0,0,0,4634,19,3,1,1,0,0,0,0,0,9.333333,1,0,1,530,0,0,0,0,0,9.333333,0
9800,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,681,0,0,0,0,0,-0.03448276,0
18847,4,0,0,0,4633,19,3,1,1,0,0,0,0,0,9.632184,1,0,1,698,0,0,0,0,0,9.632184,0
1745,4,0,0,0,4444,19,3,1,1,0,0,0,0,0,18.804598000000002,1,0,0,596,0,0,0,0,0,18.804598000000002,0
13861,4,0,0,0,4631,19,3,1,1,0,0,0,0,0,13.735632999999998,1,0,1,567,0,0,0,0,0,13.735632999999998,0
19937,4,0,0,0,4136,19,3,1,1,0,0,0,0,0,9.8160925,1,0,1,515,0,0,0,0,0,9.8160925,0
23775,4,0,0,0,3138,19,3,1,1,0,0,0,0,0,10.609196,1,0,1,578,0,0,0,0,0,10.609196,0
8940,4,0,0,0,3333,19,3,1,1,0,0,0,0,0,19.51724,1,0,1,521,0,0,0,0,0,19.51724,0
7690,4,0,0,0,3338,19,3,1,1,0,0,0,0,0,18.436783,1,0,0,647,0,0,0,0,0,18.436783,0
1278,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,670,0,0,0,0,0,-19.448276999999997,0
2893,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,658,0,0,0,0,0,-10.988506,0
23598,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,660,0,0,0,0,0,-11.0,0
26820,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,659,0,0,0,0,0,-9.425286999999999,0
3922,4,0,0,0,4646,19,3,1,1,0,0,0,0,0,25.448275,1,0,0,659,0,0,0,0,0,25.448275,0
5854,4,0,0,0,4443,19,3,1,1,0,0,0,0,0,10.149425500000001,1,0,1,668,0,0,0,0,0,10.149425500000001,0
15585,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,675,0,0,0,0,0,-10.839081,0
9547,4,0,0,0,3732,19,3,1,1,0,0,0,0,0,0.057471264,0,0,0,561,0,0,0,0,0,0.057471264,0
18141,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,646,0,0,0,0,0,-0.09195402,0
26847,4,0,0,0,4436,19,3,1,1,0,0,0,0,0,9.551724,1,0,1,685,0,0,0,0,0,9.551724,0
7954,4,0,0,0,3046,19,3,1,1,0,0,0,0,0,17.735632,1,0,0,604,0,0,0,0,0,17.735632,0
23316,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,666,0,0,0,0,0,-9.655172,0
23320,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,665,0,0,0,0,0,-9.609196,0
14145,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,655,0,0,0,0,0,-0.06896552,0
22993,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,667,0,0,0,0,0,-10.091953,0
13168,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,808,0,0,0,0,0,-14.885057000000002,0
11729,4,0,0,0,3932,19,3,1,1,0,0,0,0,0,9.402299000000001,1,0,0,579,0,0,0,0,0,9.402299000000001,0
21289,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,666,0,0,0,0,0,-10.459769999999999,0
20857,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,754,0,0,0,0,0,-9.735632,0
5969,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,656,0,0,0,0,0,-0.20689654,0
13245,4,0,0,0,4331,19,3,1,1,0,0,0,0,0,13.241379,1,0,0,654,0,0,0,0,0,13.241379,0
15994,4,0,0,0,3431,19,3,1,1,0,0,0,0,0,8.551724,1,0,1,600,0,0,0,0,0,8.551724,0
13782,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,743,0,0,0,0,0,-13.678161,0
19598,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,789,0,0,0,0,0,-10.70115,0
20297,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,671,0,0,0,0,0,-9.517241499999999,0
6500,4,0,0,0,3542,19,3,1,1,0,0,0,0,0,0.21839081,0,0,0,677,0,0,0,0,0,0.21839081,0
26514,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,667,0,0,0,0,0,-9.931035000000001,0
13754,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,677,0,0,0,0,0,-14.816092000000001,0
28354,4,0,0,0,3735,19,3,1,1,0,0,0,0,0,9.5625,1,0,0,428,0,0,0,0,0,-10.4375,0
19510,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,675,0,0,0,0,0,-9.574713000000001,0
17061,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,660,0,0,0,0,0,-11.344828,0
14885,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,697,0,0,0,0,0,-9.655172,0
26374,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,669,0,0,0,0,0,-9.402299000000001,0
26299,4,0,0,0,3632,19,3,1,1,0,0,0,0,0,9.528735000000001,1,0,1,697,0,0,0,0,0,9.528735000000001,0
12179,4,0,0,0,3745,19,3,1,1,0,0,0,0,0,9.310345,1,0,1,702,0,0,0,0,0,9.310345,0
6442,4,0,0,0,3439,19,3,1,1,0,0,0,0,0,0.19540231,0,0,0,650,0,0,0,0,0,0.19540231,0
23990,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,763,0,0,0,0,0,-9.712644000000001,0
13599,4,0,0,0,4437,19,3,1,1,0,0,0,0,0,14.988506,1,0,0,700,0,0,0,0,0,14.988506,0
18213,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,646,0,0,0,0,0,-0.080459766,0
29191,4,0,0,0,4544,19,3,1,1,0,0,0,0,0,20.125,1,0,0,433,0,0,0,0,0,-0.125,0
10875,4,0,0,0,3541,19,3,1,1,0,0,0,0,0,9.701149000000001,1,0,1,523,0,0,0,0,0,9.701149000000001,0
12420,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,700,0,0,0,0,0,-10.597700999999999,0
26258,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,667,0,0,0,0,0,-9.712644000000001,0
21352,4,0,0,0,4134,19,3,1,1,0,0,0,0,0,11.022988,1,0,0,542,0,0,0,0,0,11.022988,0
22654,4,0,0,0,4438,19,3,1,1,0,0,0,0,0,9.551724,1,0,1,564,0,0,0,0,0,9.551724,0
546,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,674,0,0,0,0,0,-0.20689654,0
876,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,683,0,0,0,0,0,-0.22988506,0
19611,4,0,0,0,4543,19,3,1,1,0,0,0,0,0,10.103449000000001,1,0,1,612,0,0,0,0,0,10.103449000000001,0
1384,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,672,0,0,0,0,0,-19.29885,0
13799,4,0,0,0,3544,19,3,1,1,0,0,0,0,0,14.367816,1,0,0,623,0,0,0,0,0,14.367816,0
25761,4,0,0,0,4141,19,3,1,1,0,0,0,0,0,0.06896552,0,0,0,603,0,0,0,0,0,0.06896552,0
15060,4,0,0,0,3237,19,3,1,1,0,0,0,0,0,11.034483,1,0,1,579,0,0,0,0,0,11.034483,0
9740,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,641,0,0,0,0,0,-0.06896552,0
25887,4,0,0,0,4444,19,3,1,1,0,0,0,0,0,0.10344827,0,0,0,556,0,0,0,0,0,0.10344827,0
15959,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,788,0,0,0,0,0,-10.321839,0
4608,4,0,0,0,3542,19,3,1,1,0,0,0,0,0,9.701149000000001,1,0,1,646,0,0,0,0,0,9.701149000000001,0
13841,4,0,0,0,3045,19,3,1,1,0,0,0,0,0,15.91954,1,0,0,719,0,0,0,0,0,15.91954,0
24045,4,0,0,0,3345,19,3,1,1,0,0,0,0,0,10.21839,1,0,1,643,0,0,0,0,0,10.21839,0
3277,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,658,0,0,0,0,0,-9.344828,0
27413,4,0,0,0,3437,19,3,1,1,0,0,0,0,0,10.045977,1,0,1,654,0,0,0,0,0,10.045977,0
7027,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,656,0,0,0,0,0,-0.19540231,0
20621,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,674,0,0,0,0,0,-9.643678999999999,0
28536,4,0,0,0,3542,19,3,1,1,0,0,0,0,0,-22200000.0,1,0,0,462,0,0,0,0,0,0.0,0
12203,4,0,0,0,3234,19,3,1,1,0,0,0,0,0,10.735633,1,0,1,577,0,0,0,0,0,10.735633,0
26534,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,654,0,0,0,0,0,-10.873564,0
7159,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,656,0,0,0,0,0,-0.19540231,0
26215,4,0,0,0,3642,19,3,1,1,0,0,0,0,0,9.655172,1,0,1,523,0,0,0,0,0,9.655172,0
11143,4,0,0,0,4443,19,3,1,1,0,0,0,0,0,10.149425500000001,1,0,1,655,0,0,0,0,0,10.149425500000001,0
1229,4,0,0,0,4444,19,3,1,1,0,0,0,0,0,19.43678,1,0,0,691,0,0,0,0,0,19.43678,0
12168,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,712,0,0,0,0,0,-10.8160925,0
11305,4,0,0,0,3241,19,3,1,1,0,0,0,0,0,9.965517,1,0,1,610,0,0,0,0,0,9.965517,0
20651,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,753,0,0,0,0,0,-9.574713000000001,0
5718,4,0,0,0,4230,19,3,1,1,0,0,0,0,0,9.482758500000001,1,0,0,578,0,0,0,0,0,9.482758500000001,0
25181,4,0,0,0,4342,19,3,1,1,0,0,0,0,0,0.09195402,0,0,0,591,0,0,0,0,0,0.09195402,0
12952,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,653,0,0,0,0,0,-15.183907500000002,0
18018,4,0,0,0,4342,19,3,1,1,0,0,0,0,0,0.09195402,0,0,0,529,0,0,0,0,0,0.09195402,0
13850,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,670,0,0,0,0,0,-15.563217999999999,0
10807,4,0,0,0,4636,19,3,1,1,0,0,0,0,0,11.0,1,0,1,674,0,0,0,0,0,11.0,0
19973,4,0,0,0,4633,19,3,1,1,0,0,0,0,0,11.298850999999999,1,0,1,556,0,0,0,0,0,11.298850999999999,0
3405,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,676,0,0,0,0,0,-10.977011,0
14251,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,687,0,0,0,0,0,-0.09195402,0
22550,4,0,0,0,3644,19,3,1,1,0,0,0,0,0,9.954022,1,0,1,524,0,0,0,0,0,9.954022,0
1699,4,0,0,0,3138,19,3,1,1,0,0,0,0,0,20.494253,1,0,1,577,0,0,0,0,0,20.494253,0
14544,4,0,0,0,3446,19,3,1,1,0,0,0,0,0,0.04597701,0,0,0,526,0,0,0,0,0,0.04597701,0
12202,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,782,0,0,0,0,0,-9.988505,0
6784,4,0,0,0,3534,19,3,1,1,0,0,0,0,0,0.20689654,0,0,0,578,0,0,0,0,0,0.20689654,0
25276,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,766,0,0,0,0,0,-0.080459766,0
15988,4,0,0,0,3641,19,3,1,1,0,0,0,0,0,10.724136999999999,1,0,1,633,0,0,0,0,0,10.724136999999999,0
17571,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,752,0,0,0,0,0,-9.551724,0
28010,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,684,0,0,0,0,0,-0.14942528,0
22421,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,666,0,0,0,0,0,-9.655172,0
1944,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,752,0,0,0,0,0,-18.344828,0
8586,4,0,0,0,3139,19,3,1,1,0,0,0,0,0,20.241379000000002,1,0,1,731,0,0,0,0,0,20.241379000000002,0
13449,4,0,0,0,3644,19,3,1,1,0,0,0,0,0,13.425286999999999,1,0,0,645,0,0,0,0,0,13.425286999999999,0
17185,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,748,0,0,0,0,0,-10.528736,0
21589,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,727,0,0,0,0,0,-11.114942999999998,0
18078,4,0,0,0,4342,19,3,1,1,0,0,0,0,0,0.09195402,0,0,0,528,0,0,0,0,0,0.09195402,0
9256,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,644,0,0,0,0,0,-0.080459766,0
20946,4,0,0,0,4131,19,3,1,1,0,0,0,0,0,10.885057000000002,1,0,1,531,0,0,0,0,0,10.885057000000002,0
23656,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,665,0,0,0,0,0,-9.655172,0
13661,4,0,0,0,4341,19,3,1,1,0,0,0,0,0,14.563217999999999,1,0,0,569,0,0,0,0,0,14.563217999999999,0
24865,4,0,0,0,4141,19,3,1,1,0,0,0,0,0,0.06896552,0,0,0,573,0,0,0,0,0,0.06896552,0
11432,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,635,0,0,0,0,0,-11.367816,0
25461,4,0,0,0,4242,19,3,1,1,0,0,0,0,0,0.080459766,0,0,0,527,0,0,0,0,0,0.080459766,0
998,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,825,0,0,0,0,0,-18.287354999999998,0
12841,4,0,0,0,4245,19,3,1,1,0,0,0,0,0,13.4023,1,0,1,655,0,0,0,0,0,13.4023,0
29217,4,0,0,0,4542,19,3,1,1,0,0,0,0,0,20.375,1,0,0,440,0,0,0,0,0,0.25,0
11127,4,0,0,0,3938,19,3,1,1,0,0,0,0,0,10.160919,1,0,1,613,0,0,0,0,0,10.160919,0
18707,4,0,0,0,3933,19,3,1,1,0,0,0,0,0,9.862069,1,0,1,524,0,0,0,0,0,9.862069,0
27714,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,644,0,0,0,0,0,-5.551724,0
1321,4,0,0,0,3233,19,3,1,1,0,0,0,0,0,19.16092,1,0,0,643,0,0,0,0,0,19.16092,0
26400,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,668,0,0,0,0,0,-10.770114999999999,0
6511,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,798,0,0,0,0,0,-0.18390805,0
22841,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,753,0,0,0,0,0,-9.632184,0
18032,4,0,0,0,4444,19,3,1,1,0,0,0,0,0,0.10344827,0,0,0,631,0,0,0,0,0,0.10344827,0
3780,4,0,0,0,3735,19,3,1,1,0,0,0,0,0,8.425286999999999,1,0,0,575,0,0,0,0,0,8.425286999999999,0
3228,4,0,0,0,3636,19,3,1,1,0,0,0,0,0,10.126436,1,0,1,566,0,0,0,0,0,10.126436,0
24588,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,660,0,0,0,0,0,-9.586205999999999,0
17321,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,666,0,0,0,0,0,-9.78161,0
4628,4,0,0,0,3137,19,3,1,1,0,0,0,0,0,10.448276,1,0,0,566,0,0,0,0,0,10.448276,0
11419,4,0,0,0,4133,19,3,1,1,0,0,0,0,0,9.057471000000001,1,0,0,646,0,0,0,0,0,9.057471000000001,0
9394,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,646,0,0,0,0,0,-0.06896552,0
7967,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,771,0,0,0,0,0,-18.609196,0
456,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,656,0,0,0,0,0,-0.19540231,0
18598,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,667,0,0,0,0,0,-9.896552,0
22537,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,802,0,0,0,0,0,-10.528736,0
22020,4,0,0,0,3631,19,3,1,1,0,0,0,0,0,9.528735000000001,1,0,1,565,0,0,0,0,0,9.528735000000001,0
24018,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,666,0,0,0,0,0,-9.827586,0
26624,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,800,0,0,0,0,0,-10.160919,0
22499,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,754,0,0,0,0,0,-9.551724,0
3286,4,0,0,0,3146,19,3,1,1,0,0,0,0,0,9.977012,1,0,0,615,0,0,0,0,0,9.977012,0
10520,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,630,0,0,0,0,0,-10.011494,0
22979,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,691,0,0,0,0,0,-10.942528999999999,0
4965,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,644,0,0,0,0,0,-11.149425500000001,0
15731,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,748,0,0,0,0,0,-10.793103,0
22407,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,675,0,0,0,0,0,-9.735632,0
19233,4,0,0,0,3931,19,3,1,1,0,0,0,0,0,9.563217999999999,1,0,1,597,0,0,0,0,0,9.563217999999999,0
22590,4,0,0,0,3932,19,3,1,1,0,0,0,0,0,9.563217999999999,1,0,1,698,0,0,0,0,0,9.563217999999999,0
11408,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,754,0,0,0,0,0,-10.367816,0
1281,4,0,0,0,4541,19,3,1,1,0,0,0,0,0,20.931034,1,0,1,556,0,0,0,0,0,20.931034,0
4215,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,668,0,0,0,0,0,-10.678161,0
17414,4,0,0,0,4346,19,3,1,1,0,0,0,0,0,10.022988,1,0,1,696,0,0,0,0,0,10.022988,0
14127,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,758,0,0,0,0,0,-0.09195402,0
15385,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,765,0,0,0,0,0,-10.70115,0
25124,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,642,0,0,0,0,0,-0.06896552,0
5762,4,0,0,0,3530,19,3,1,1,0,0,0,0,0,10.942528999999999,1,0,1,600,0,0,0,0,0,10.942528999999999,0
27228,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,660,0,0,0,0,0,-10.609196,0
26682,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,659,0,0,0,0,0,-10.873564,0
16124,4,0,0,0,4637,19,3,1,1,0,0,0,0,0,14.632183,1,0,1,706,0,0,0,0,0,14.632183,0
3029,4,0,0,0,3641,19,3,1,1,0,0,0,0,0,10.724136999999999,1,0,1,531,0,0,0,0,0,10.724136999999999,0
